k	rt_srk	rt_esrk	rt_hb_double_inexact	rt_hb_opt_beta	rt_hb_beta_0.1	rt_hb_beta_0.2	rt_hb_beta_0.3	rt_hb_beta_0.4	rt_hb_beta_0.5	rt_hb_beta_0.6	res_srk	res_esrk	res_hb_double_inexact	res_hb_opt_beta	res_hb_beta_0.1	res_hb_beta_0.2	res_hb_beta_0.3	res_hb_beta_0.4	res_hb_beta_0.5	res_hb_beta_0.6
300001	2.77712799600002	11.3176832739999	4.40874334499994	11.5027194599996	4.56540359799992	4.13395234200002	4.01583996599998	3.99017286100005	3.98844802900012	3.98534002599995	0.00891562585038112	0.00451987791775814	0.00554413461377239	0.00407657009948488	0.00808496434455485	0.00710260176935222	0.00591153810904787	0.00514625635145002	0.00528270801538386	0.141016845511018
310001	2.88228122200002	11.744507656	4.57388825499993	11.9245439519996	4.73639896899987	4.28829368700004	4.16552118699995	4.13921456800004	4.13667223300011	4.13315820299996	0.0096621873467627	0.00476577189219529	0.00546647871421458	0.00449603171149123	0.00876884007454425	0.00747277512093271	0.00583547066937713	0.00522044207172204	0.00513173844530331	0.207700442825027
320001	2.98479658400003	12.1611634740001	4.73518544899993	12.3408184849997	4.90351392199986	4.43988311300005	4.31289051899999	4.28588899500002	4.28281718500012	4.27921354599991	0.00933704672139466	0.00424655543486198	0.00497128816298694	0.00484944248213621	0.00779543540433362	0.00645389787645807	0.00502523604662407	0.00446572552019742	0.00438875720624395	0.181233999785962
330001	3.08705076700006	12.5974125560002	4.89430476799995	12.7469038949996	5.07210531099988	4.58940114100008	4.45798660999999	4.43775909599997	4.42669525900013	4.42276710199988	0.00769892134669298	0.00464589550045251	0.00546180741158221	0.00507987291685455	0.00692899343072479	0.00592824928017146	0.00498075307200512	0.00469791410425575	0.00533655630985983	0.179248176111067
340001	3.18743378800005	13.0097917960003	5.05227534799994	13.1581899479996	5.23680797399984	4.73930129900007	4.60333055800002	4.58276405999991	4.57078595000013	4.56654338399985	0.0132707451187477	0.00442927877156621	0.00764462713323572	0.00435082841295337	0.0140004166444236	0.0118403410787258	0.00854783222401263	0.00625929248985164	0.00531716021037288	0.165666254643592
350001	3.28524685400004	13.4075873610003	5.20780789799995	13.5538897419996	5.39887208399984	4.88624938200007	4.74593530600004	4.72478077099989	4.71227854400013	4.70738391499985	0.00737210306177332	0.00465544717740816	0.00488944224485832	0.0043635998206159	0.00668704287988637	0.00539552879686019	0.00491277967707633	0.00472217732229638	0.00492229275335763	0.161700111238721
360001	3.38190338700001	13.8019876620003	5.36079019099992	13.9471612209996	5.55787028299983	5.03115655600005	4.88613802900005	4.86419792299987	4.8518859510001	4.84664125999982	0.00718831702282561	0.00442127722441924	0.00478200059632705	0.00462611603805428	0.00633715175418693	0.00526711355376003	0.00481330230123555	0.00475562064012386	0.00518136610707669	0.15148919402003
370001	3.47746791100002	14.1841170330004	5.51312752099989	14.3279302549996	5.71605752299986	5.17480713300004	5.02607871200003	5.00266068699986	4.99060849100012	4.98495294299979	0.00763765478371851	0.00461159328328542	0.00490908891549732	0.00457999452544423	0.00673037462977713	0.00562455689399196	0.00504614929245449	0.00493160631833885	0.00514880822294844	0.153524160718163
380001	3.57453717300004	14.5789102530003	5.66702860899992	14.7197027159997	5.87707113899984	5.32090891200006	5.16840442400003	5.14391074999984	5.13179322200015	5.12595645499978	0.00698973997760443	0.00459429484417261	0.00493256699417213	0.00454567513139946	0.00595808511899779	0.00510838812402636	0.00466731536193072	0.00459789557364507	0.00483345864569376	0.168383550948252
390001	3.67287039	14.9800354480004	5.82270174799993	15.1169631849997	6.03911129799984	5.46827074700001	5.31156927100006	5.28581885699985	5.27394002100013	5.26791950499977	0.00666445447598458	0.00413747518535528	0.00441445368763206	0.00425523860101939	0.00570917781879992	0.00494776179759373	0.00454692191493279	0.00435086148849746	0.00465036632903226	0.158436586620911
400001	3.76905870300003	15.3688965810004	5.97411899699994	15.5038656529997	6.19641397399984	5.611276268	5.45020434100003	5.42385619999985	5.41179469200016	5.40548345999975	0.00651919770410072	0.00424138697511551	0.00447653345341218	0.00430996644723284	0.00548349335503328	0.00474248960180079	0.00437634035006036	0.00428704061700548	0.00471590301617243	0.176204974631585
410001	3.86811846700004	15.7729038520003	6.13154789999996	15.9102851999997	6.36027393799985	5.75925711500004	5.594693859	5.56704303699988	5.55512591700015	5.54841122999975	0.00631890506658341	0.00426920284957821	0.00450273857858389	0.00436371742853085	0.00537643712297784	0.00482619299027046	0.00457547467830164	0.0044652309478813	0.00474780991452583	0.162420049313294
