k	rt_srk	rt_esrk	rt_hb_double_inexact	rt_hb_opt_beta	rt_hb_beta_0.1	rt_hb_beta_0.2	rt_hb_beta_0.3	rt_hb_beta_0.4	rt_hb_beta_0.5	rt_hb_beta_0.6	res_srk	res_esrk	res_hb_double_inexact	res_hb_opt_beta	res_hb_beta_0.1	res_hb_beta_0.2	res_hb_beta_0.3	res_hb_beta_0.4	res_hb_beta_0.5	res_hb_beta_0.6
560001	3.63166273400002	12.0601263669994	6.25930731899995	6.52945038599994	5.742314568	5.17273610100017	5.01724730700007	4.98516195599993	4.97622185200007	4.98147840900022	0.00713324709324489	0.00726672350703465	0.00665046795931465	0.0059954934754403	0.007518587673177	0.00799989170536673	0.00864172634674554	0.00988283786893694	0.0145498068531257	1.56771683096303e+127
570001	3.70175307400002	12.3160355849994	6.37705905699997	6.65527238399989	5.85748737899998	5.26974818000018	5.11162544800007	5.08159964099996	5.07160638600007	5.0822468150002	0.0052142462421845	0.00490762227885517	0.00466736068935211	0.00393668852448557	0.00548965492027943	0.00602334095195519	0.00709374671778846	0.00969618469527601	0.0194134166980552	9.28570705279028e+141
580001	3.76715940300002	12.5277824729993	6.49043345999995	6.7657668149999	5.961425126	5.36378170800019	5.20331037600006	5.17291519699997	5.16278498500008	5.17382659900024	0.0064834331035538	0.00661231913798387	0.00613217285234119	0.00532720075873583	0.00682277687639984	0.00744515205420686	0.00860103297851821	0.0110149096105224	0.0202204186571278	1.68650783640002e+157
590001	3.83201809500001	12.7062440689993	6.60225523399995	6.8821266619999	6.06390376299999	5.45666012300019	5.29395160900006	5.26295991499999	5.25257554000012	5.26390673000027	0.00547982682906232	0.00552731394245637	0.00657080711524946	0.00457268911036508	0.00566731371994334	0.00598204192375438	0.0065196900690486	0.00755143614694637	0.0111391681912553	2.11151930501772e+171
600001	3.89680627000001	12.8889114999994	6.71409213199991	7.00331392099991	6.16579918800005	5.54941725600016	5.38461875500007	5.35310224699998	5.3420967420001	5.35388087500023	0.004815600118998	0.00472471466404648	0.00433385234184328	0.00374715544247209	0.00480313717311568	0.00489405478935482	0.00519843222399866	0.00554702097722321	0.00574244873420516	2.0244326571044e+185
610001	3.96130199699998	13.0541938689993	6.82537552299992	7.10662684399991	6.26787106900006	5.64203980600015	5.47533267700011	5.44274605699999	5.43181716100015	5.44397894300024	0.00659383160428588	0.00653494091226803	0.00595797294950144	0.00518273971138802	0.00677264082161704	0.0070973656955595	0.0076790233347216	0.00879572961019891	0.0125762088311255	4.89384448738187e+199
620001	4.02638070999996	13.2190182309992	6.93779959899992	7.21454082599991	6.37046190000008	5.73553159400012	5.56629569900009	5.53373605599999	5.52223030200013	5.53502409200026	0.00704295191984303	0.00712216602595957	0.0065691111374958	0.00582465089825449	0.00708496015350782	0.0070931877814975	0.00717832027787499	0.00752570305021557	0.00903242410043913	2.22589497650209e+214
630001	4.09331237999992	13.3952162549992	7.0537346199999	7.33268207499992	6.47582693800008	5.83129522400016	5.66013212500007	5.62670355499998	5.61545345000014	5.62865339500023	0.00530875258317227	0.00524472703416657	0.0048631622496368	0.00436785997271763	0.00549875397225006	0.00579061001599671	0.00624899570196682	0.0072319501209158	0.014855628088832	6.37734220799393e+228
640001	4.15962052499996	13.6183335859992	7.16875516499987	7.45040836399995	6.58157814000003	5.9267860580002	5.75323395800007	5.71918715299997	5.70751026300011	5.72107243300018	0.00506049577511277	0.00485227583316631	0.00455840327796028	0.00385305495639838	0.00511986136079171	0.00523371362685273	0.00539533967319939	0.00553545625473517	0.00991716741193096	9.88934990890129e+242
650001	4.22360330599995	13.8546962289992	7.27972771299987	7.55685274799995	6.68377125900004	6.01823420500022	5.84299066300007	5.80825557599998	5.79656982400014	5.81034589100016	0.00533149349125685	0.00538860724690316	0.00489233086498954	0.00395413678701473	0.0054954251597208	0.00569834224525041	0.00601628323629251	0.00654162558413636	0.00994183175199924	1.98189726406394e+257
660001	4.28840810299988	14.0939900929992	7.39124619999989	7.67707472699998	6.78628523400007	6.11036154100019	5.93250034900004	5.89768524599998	5.88566520900015	5.8998104390002	0.00483519957587166	0.00476490966666014	0.00436757631009988	0.00347194675074968	0.00467467503256583	0.00450291531898272	0.00435858740133229	0.00460409875174386	0.0110637819132206	1.4703103391015e+271
670001	4.35729266399992	14.3698107739993	7.50916597699984	7.806864254	6.89836954200006	6.2080367680002	6.02783625200004	5.99542422100005	5.98278123100014	5.99876218100022	0.0050901082815253	0.00498629712633809	0.00449109276247812	0.0035243942499939	0.00505066911947529	0.00504377139267966	0.00513355595908886	0.00557397564603431	0.00978321159158943	1.21985884114665e+286
680001	4.4251300499999	14.6265184049993	7.62664747399987	7.92003880299997	7.00693302400003	6.30590564700018	6.12331991300003	6.08947168000004	6.07640295000012	6.09270761400025	0.00483478044095889	0.00470754014130247	0.0042721940928717	0.00328172877540124	0.00495846156595704	0.00517777737335098	0.00557491195042634	0.00638942428011535	0.0134402419404817	3.11226400604175e+300
690001	4.49324648199991	14.8622496309994	7.74378881799983	8.04477159499996	7.11874685800004	6.40299748100019	6.21820938	6.18509647100001	6.17071037400012	6.18650880600025	0.00479600959011593	0.00468769102804385	0.00702684012078735	0.00343093559638773	0.00483636287034394	0.00501110233526047	0.00537581258405458	0.00579695011443676	0.00588491860525785	NaN
700001	4.56025083299988	15.0375645799995	7.85947976699985	8.16188082900006	7.22411946800006	6.49860367300015	6.31203537500001	6.27784608200005	6.26344535000011	6.28474492800025	0.00688730809637127	0.00695886219173642	0.00627735701045836	0.0050353302326733	0.006670412511876	0.00637025484425267	0.00593203700127185	0.00537616446181922	0.00678491245590416	NaN
710001	4.62491108499992	15.2182518599995	7.97155436899983	8.26869853699994	7.32597527400006	6.59106825100014	6.40282090700003	6.36757570000006	6.35295985100009	6.38488326400022	0.00551109755815548	0.0055087077219897	0.00496294411490428	0.0039079235029097	0.00553005391955057	0.00561725331674493	0.00587178771640642	0.00667146092930585	0.0105267843730645	NaN
720001	4.6905975879999	15.4445470099995	8.08508057099976	8.37781144899993	7.43040850700006	6.68542061900016	6.49484780300003	6.45968239100007	6.44424872000007	6.48630204900021	0.00619244122558317	0.00615175843445899	0.005580324832202	0.00452904883966872	0.00639225253379587	0.00668613806538134	0.00703911969077724	0.00754974392904865	0.0106633169221438	NaN
730001	4.75730527999991	15.6949225489994	8.20059281599976	8.50082863899983	7.53761449600004	6.78097371300019	6.58795236699998	6.5521951330001	6.53634865900009	6.5889906720002	0.00463146112134295	0.00453197692573595	0.0040847503089481	0.00313206231289391	0.00465601573274677	0.0047945945457085	0.00519745827218186	0.00642917058600825	0.0148817673312593	NaN
740001	4.82431358299993	15.9443026959994	8.31639600599983	8.61157393299994	7.64437386900003	6.87744976800022	6.681840716	6.6457536130001	6.6293403590001	6.6923701970002	0.00494862123089821	0.00471799367618532	0.00430522093400443	0.00334554835839647	0.00479914864810959	0.00460064184201136	0.00432417982302178	0.00392117422058436	0.0057872266334452	NaN
750001	4.88901732499993	16.1631778319993	8.4284357709998	8.72533644399987	7.74691590400003	6.97000074300018	6.77211219199999	6.73572676100009	6.71894714300009	6.79227528000019	0.00481559595100014	0.00449614095379825	0.0044330212619491	0.00318314703766168	0.00481449567669628	0.00486820042642618	0.00491635444568346	0.00519242352718057	0.009723812168497	NaN
